StockId,portval
1,1.0362185668945312
2,1.3581637573242187
3,1.8678323364257812
4,1.2651959991455077
5,1.5019019317626954
6,1.1790675735473632
7,1.052151641845703
8,0.9753315973281861
9,1.1275543212890624
10,0.8405500030517579
11,1.1090373229980468
12,0.8293424224853516
13,1.3394501495361328
14,1.6154345703125
15,0.5545851135253906
16,1.4485630416870117
17,1.8960472869873046
18,1.64130126953125
19,1.0060000610351563
20,9.615106201171875
21,3.047022705078125
22,1.2018601608276367
23,0.9008253479003906
24,1.2360600280761718
25,0.8954498291015625
26,0.8370219421386719
27,1.003241081237793
28,0.9976481628417969
29,1.6870024108886719
30,1.0697424507141113
31,1.0129989337921144
32,1.0876100540161133
33,2.90540771484375
34,0.9984223175048829
35,1.0050022506713867
36,2.0157809448242188
37,0.6630474853515625
38,1.0407190704345703
39,1.2413176727294921
40,1.0102245330810546
41,1.2021683502197265
42,1.1821068572998046
43,0.9119694709777832
44,0.15608749389648438
45,1.095062484741211
46,1.8452740478515626
47,1.078618049621582
48,1.5732313537597655
49,1.0732282066345216
50,0.9261846923828125
51,0.9960847473144532
52,1.24171142578125
53,1.100292625427246
54,1.1118785858154296
55,1.7348861694335938
56,1.3521397399902344
57,0.8395051574707031
58,1.1658750915527343
59,0.7295107269287109
60,1.8786771392822266
61,2.6463198852539063
62,1.18405029296875
63,0.932221908569336
64,1.0623944091796875
65,1.4519364166259765
66,1.0292659759521485
67,1.0497499752044677
68,1.0504610061645507
69,0.9713190460205078
70,1.2987643432617189
71,0.4526910400390625
72,1.10875337600708
73,1.1247569274902345
74,1.8048797607421876
75,1.3981948852539063
76,1.1446916961669922
77,1.855868377685547
78,1.011857147216797
79,3.2647755432128904
80,1.1117455291748046
81,1.0579822540283204
82,1.1090476989746094
83,0.5681344985961914
84,1.732916259765625
85,1.0538130569458009
86,2.289949645996094
87,1.0311368656158448
88,0.8874011421203614
89,1.4015185546875
90,1.4053704071044921
91,0.6514849090576171
92,1.1304485321044921
93,0.8577016448974609
94,1.0098378658294678
95,1.0429734802246093
96,0.8372193145751953
97,1.0095697784423827
98,1.4440042877197266
99,1.1501480484008788
100,1.2415639495849609
101,1.0565815258026123
102,1.3481591796875
103,1.0198499870300293
104,1.7989871215820312
105,0.869183349609375
106,1.142209186553955
107,0.9852702331542968
108,1.084714126586914
109,1.7991964721679687
110,1.3103311157226563
111,0.9491829299926757
112,1.689078369140625
113,1.0583089065551758
114,0.6729812622070312
115,1.210490493774414
116,1.5095916748046876
117,1.7523242950439453
118,3.7835498809814454
119,1.0251968383789063
120,0.9505788230895996
121,1.3425715637207032
122,0.55776123046875
123,1.1585290145874023
124,1.1206678009033204
125,1.0752195739746093
126,0.9491571807861328
127,0.8337378692626953
Average,1.308898129313011
